customer_id,frequency,monetary,recency,pre_pivot_frequency,pivot_ratio,product_diversity,loan_taken,loan_defaulted,clusters
CUS00478,0,0.0,184,3,0.0,0,1,0,3
CUS00479,0,0.0,184,1,0.0,0,0,0,2
CUS00480,9,296850.0,23,10,0.8182,4,1,0,4
CUS00481,2,83350.0,8,3,0.5,1,1,1,1
CUS00482,0,0.0,184,3,0.0,0,1,0,3
CUS00483,9,322250.0,3,9,0.9,4,0,0,4
CUS00484,0,0.0,184,8,0.0,0,1,1,1
CUS00485,0,0.0,184,5,0.0,0,0,0,2
CUS00486,1,41150.0,88,4,0.2,1,1,1,1
CUS00487,1,20000.0,24,4,0.2,1,1,1,1
CUS00488,5,145200.0,8,7,0.625,3,0,0,4
CUS00489,0,0.0,184,2,0.0,0,0,0,2
CUS00490,0,0.0,184,9,0.0,0,1,1,1
CUS00491,13,506450.0,4,10,1.1818,6,0,0,0
CUS00492,2,40900.0,74,3,0.5,2,1,0,3
CUS00493,0,0.0,184,8,0.0,0,1,1,1
CUS00494,0,0.0,184,4,0.0,0,1,1,1
CUS00495,15,670050.0,13,11,1.25,6,0,0,0
CUS00496,0,0.0,184,4,0.0,0,1,1,1
CUS00497,4,53750.0,22,10,0.3636,3,1,1,4
CUS00498,9,462300.0,19,8,1.0,3,1,0,4
CUS00499,0,0.0,184,3,0.0,0,1,0,3
CUS00500,0,0.0,184,2,0.0,0,0,0,2
CUS00501,0,0.0,184,1,0.0,0,0,0,2
CUS00502,3,151100.0,28,4,0.6,2,0,0,2
CUS00503,1,3850.0,144,3,0.25,1,1,0,3
CUS00504,3,9950.0,6,10,0.2727,2,1,0,4
CUS00505,0,0.0,184,3,0.0,0,0,0,2
CUS00506,4,234200.0,26,11,0.3333,3,1,0,4
CUS00507,17,754000.0,4,8,1.8889,4,1,0,0
CUS00508,1,200.0,90,8,0.1111,1,1,0,3
CUS00509,1,13350.0,118,5,0.1667,1,1,0,3
CUS00510,6,213550.0,17,11,0.5,3,1,0,4
CUS00511,2,17550.0,83,4,0.4,2,1,1,1
CUS00512,7,135350.0,5,13,0.5,3,0,0,4
CUS00513,3,28050.0,120,1,1.5,2,0,0,2
CUS00514,4,161650.0,13,5,0.6667,2,1,0,4
CUS00515,1,26900.0,12,7,0.125,1,1,1,1
CUS00516,10,604300.0,11,11,0.8333,6,0,0,0
CUS00517,0,0.0,184,6,0.0,0,1,1,1
CUS00518,2,92650.0,104,2,0.6667,2,0,0,2
CUS00519,9,319850.0,38,5,1.5,3,0,0,0
CUS00520,5,319650.0,8,9,0.5,2,0,0,4
CUS00521,0,0.0,184,8,0.0,0,1,1,1
CUS00522,10,336650.0,4,6,1.4286,3,0,0,0
CUS00523,3,103200.0,77,1,1.5,2,0,0,2
CUS00524,0,0.0,184,9,0.0,0,1,0,3
CUS00525,17,573800.0,7,10,1.5455,4,0,0,0
CUS00526,3,48750.0,87,11,0.25,2,0,0,4
CUS00527,0,0.0,184,1,0.0,0,0,0,2
CUS00528,0,0.0,184,1,0.0,0,0,0,2
CUS00529,3,160000.0,81,5,0.5,3,1,0,3
CUS00530,2,100850.0,25,5,0.3333,2,0,0,2
CUS00531,8,387000.0,7,4,1.6,5,0,0,0
CUS00532,1,1050.0,50,10,0.0909,1,1,0,3
CUS00533,4,90200.0,99,7,0.5,3,1,0,3
CUS00534,3,250550.0,30,5,0.5,2,0,0,2
CUS00535,3,140250.0,103,11,0.25,3,1,0,4
CUS00536,0,0.0,184,3,0.0,0,0,0,2
CUS00537,0,0.0,184,2,0.0,0,0,0,2
CUS00538,16,889350.0,37,9,1.6,6,0,0,0
CUS00539,1,1700.0,51,4,0.2,1,1,0,3
CUS00540,6,201450.0,32,7,0.75,4,1,0,4
CUS00541,0,0.0,184,4,0.0,0,1,1,1
CUS00542,5,122000.0,39,15,0.3125,3,1,0,4
CUS00543,1,45500.0,175,6,0.1429,1,1,1,1
CUS00544,1,1500.0,118,3,0.25,1,1,0,3
CUS00545,1,40300.0,147,1,0.5,1,0,0,2
CUS00546,0,0.0,184,10,0.0,0,0,0,2
CUS00547,1,1450.0,94,10,0.0909,1,0,0,2
CUS00548,7,196650.0,25,13,0.5,4,1,0,4
CUS00549,1,23650.0,43,10,0.0909,1,1,1,1
CUS00550,7,246850.0,51,14,0.4667,2,1,0,4
CUS00551,1,9850.0,96,7,0.125,1,1,1,1
CUS00552,7,253100.0,51,11,0.5833,3,0,0,4
CUS00553,13,380900.0,38,6,1.8571,4,1,0,0
CUS00554,0,0.0,184,1,0.0,0,0,0,2
CUS00555,1,14400.0,156,5,0.1667,1,0,0,2
CUS00556,7,250100.0,2,7,0.875,3,1,0,4
CUS00557,6,30700.0,3,8,0.6667,2,1,1,1
CUS00558,3,218800.0,17,15,0.1875,2,1,0,4
CUS00559,0,0.0,184,2,0.0,0,0,0,2
CUS00560,18,894650.0,1,4,3.6,5,0,0,0
CUS00561,7,381900.0,17,7,0.875,4,1,0,4
CUS00562,9,343750.0,16,15,0.5625,5,1,0,4
CUS00563,1,1300.0,100,3,0.25,1,0,0,2
CUS00564,0,0.0,184,2,0.0,0,0,0,2
CUS00565,8,270350.0,8,7,1.0,4,0,0,4
CUS00566,0,0.0,184,1,0.0,0,0,0,2
CUS00567,1,46000.0,38,7,0.125,1,1,1,1
CUS00568,8,384650.0,6,15,0.5,3,1,0,4
CUS00569,0,0.0,184,9,0.0,0,1,1,1
CUS00570,1,55400.0,94,9,0.1,1,1,0,3
CUS00571,4,91150.0,11,11,0.3333,4,1,0,4
CUS00572,0,0.0,184,9,0.0,0,1,1,1
CUS00573,1,21250.0,3,5,0.1667,1,1,1,1
CUS00574,9,642750.0,7,8,1.0,6,0,0,0
CUS00575,1,16650.0,30,4,0.2,1,0,0,2
CUS00576,10,420700.0,37,8,1.1111,3,1,0,4
CUS00577,14,713750.0,2,10,1.2727,5,0,0,0
CUS00578,1,5900.0,156,10,0.0909,1,1,1,1
CUS00579,1,109600.0,166,10,0.0909,1,1,1,1
CUS00580,3,6300.0,109,4,0.6,2,0,0,2
CUS00581,0,0.0,184,5,0.0,0,1,1,1
CUS00582,0,0.0,184,3,0.0,0,1,1,1
CUS00583,10,393700.0,4,10,0.9091,4,1,0,4
CUS00584,0,0.0,184,3,0.0,0,0,0,2
CUS00585,1,9450.0,86,8,0.1111,1,1,1,1
CUS00586,9,384350.0,34,14,0.6,4,1,0,4
CUS00587,1,1450.0,86,10,0.0909,1,1,0,3
CUS00588,8,151750.0,3,9,0.8,4,1,0,4
CUS00589,4,102700.0,64,14,0.2667,2,1,0,4
CUS00590,8,451450.0,36,11,0.6667,4,0,0,4
CUS00591,0,0.0,184,8,0.0,0,1,0,3
CUS00592,8,591550.0,45,8,0.8889,5,1,1,4
CUS00593,6,405400.0,90,4,1.2,2,0,0,4
CUS00594,0,0.0,184,6,0.0,0,1,0,3
CUS00595,0,0.0,184,1,0.0,0,0,0,2
CUS00596,1,400.0,50,7,0.125,1,1,1,1
CUS00597,0,0.0,184,4,0.0,0,1,1,1
CUS00598,7,439950.0,59,7,0.875,4,1,1,4
CUS00599,0,0.0,184,1,0.0,0,0,0,2
CUS00600,0,0.0,184,9,0.0,0,1,0,3
CUS00601,1,1050.0,97,4,0.2,1,0,0,2
CUS00602,6,162200.0,4,15,0.375,4,0,0,4
CUS00603,1,950.0,83,2,0.3333,1,1,0,3
CUS00604,7,223350.0,83,10,0.6364,4,1,0,4
CUS00605,1,1350.0,22,7,0.125,1,1,0,3
CUS00606,1,91100.0,146,4,0.2,1,0,0,2
CUS00607,1,53750.0,113,4,0.2,1,1,1,1
CUS00608,0,0.0,184,4,0.0,0,1,0,3
CUS00609,5,192650.0,44,5,0.8333,4,0,0,4
CUS00610,14,422400.0,13,8,1.5556,4,0,0,0
CUS00611,1,44800.0,137,10,0.0909,1,1,1,1
CUS00612,1,59950.0,156,10,0.0909,1,1,1,1
CUS00613,8,379250.0,7,5,1.3333,4,0,0,0
CUS00614,9,355200.0,23,9,0.9,6,1,0,4
CUS00615,3,76300.0,94,5,0.5,2,0,0,2
CUS00616,1,45850.0,145,4,0.2,1,0,0,2
CUS00617,1,3600.0,174,10,0.0909,1,1,1,1
CUS00618,0,0.0,184,3,0.0,0,1,0,3
CUS00619,6,122300.0,54,14,0.4,4,1,0,4
CUS00620,0,0.0,184,1,0.0,0,0,0,2
CUS00621,3,77150.0,93,11,0.25,3,1,1,1
CUS00622,6,154900.0,19,4,1.2,3,0,0,4
CUS00623,1,49900.0,90,8,0.1111,1,1,0,3
CUS00624,0,0.0,184,3,0.0,0,1,1,1
CUS00625,1,1600.0,40,10,0.0909,1,1,0,3
CUS00626,1,45700.0,163,7,0.125,1,1,1,1
CUS00627,0,0.0,184,6,0.0,0,1,0,3
CUS00628,0,0.0,184,3,0.0,0,1,1,1
CUS00629,0,0.0,184,6,0.0,0,1,1,1
CUS00630,4,72200.0,7,10,0.3636,3,1,1,4
CUS00631,16,738650.0,10,12,1.2308,4,0,0,0
CUS00632,1,3050.0,183,8,0.1111,1,1,1,1
CUS00633,0,0.0,184,9,0.0,0,1,0,3
CUS00634,1,132800.0,72,6,0.1429,1,1,1,1
CUS00635,0,0.0,184,5,0.0,0,0,0,2
CUS00636,6,175200.0,68,7,0.75,4,1,0,4
CUS00637,0,0.0,184,5,0.0,0,0,0,2
CUS00638,1,19600.0,173,4,0.2,1,1,1,1
CUS00639,1,900.0,8,7,0.125,1,1,0,3
CUS00640,3,137950.0,57,1,1.5,2,0,0,2
CUS00641,3,94500.0,36,4,0.6,2,0,0,2
CUS00642,0,0.0,184,3,0.0,0,1,1,1
CUS00643,4,132000.0,97,8,0.4444,3,1,0,4
CUS00644,8,483500.0,37,12,0.6154,3,0,0,4
CUS00645,0,0.0,184,4,0.0,0,1,1,1
CUS00646,4,182900.0,54,5,0.6667,3,1,0,4
CUS00647,8,253050.0,43,9,0.8,3,1,0,4
CUS00648,0,0.0,184,1,0.0,0,0,0,2
CUS00649,1,29550.0,151,5,0.1667,1,1,1,1
CUS00650,1,500.0,61,7,0.125,1,0,0,2
CUS00651,9,354400.0,16,13,0.6429,3,1,0,4
CUS00652,1,9150.0,44,6,0.1429,1,1,0,3
CUS00653,1,60050.0,173,5,0.1667,1,0,0,2
CUS00654,1,19150.0,128,4,0.2,1,1,0,3
CUS00655,4,100450.0,34,11,0.3333,2,0,0,4
CUS00656,0,0.0,184,8,0.0,0,0,0,2
CUS00657,0,0.0,184,4,0.0,0,1,1,1
CUS00658,3,106650.0,87,15,0.1875,1,1,1,1
CUS00659,1,77700.0,116,1,0.5,1,0,0,2
CUS00660,0,0.0,184,6,0.0,0,1,0,3
CUS00661,2,58850.0,9,1,1.0,2,0,0,2
CUS00662,0,0.0,184,2,0.0,0,0,0,2
CUS00663,1,39300.0,93,5,0.1667,1,1,1,1
CUS00664,15,439100.0,6,4,3.0,4,0,0,0
CUS00665,1,2500.0,110,2,0.3333,1,1,0,3
CUS00666,7,346650.0,25,4,1.4,4,0,0,0
CUS00667,2,54750.0,19,2,0.6667,1,0,0,2
CUS00668,1,43000.0,114,3,0.25,1,1,1,1
CUS00669,1,69700.0,40,3,0.25,1,0,0,2
CUS00670,2,34400.0,27,3,0.5,2,0,0,2
CUS00671,0,0.0,184,7,0.0,0,1,0,3
CUS00672,1,91850.0,180,8,0.1111,1,1,0,3
CUS00673,0,0.0,184,5,0.0,0,0,0,2
CUS00674,9,205650.0,15,8,1.0,3,1,0,4
CUS00675,1,31000.0,82,4,0.2,1,1,1,1
CUS00676,1,117300.0,40,3,0.25,1,0,0,2
CUS00677,0,0.0,184,5,0.0,0,1,1,1
CUS00678,0,0.0,184,6,0.0,0,1,1,1
CUS00679,4,154250.0,86,11,0.3333,3,0,0,4
CUS00680,0,0.0,184,1,0.0,0,0,0,2
CUS00681,0,0.0,184,3,0.0,0,0,0,2
CUS00682,3,37350.0,17,3,0.75,2,1,1,1
CUS00683,1,650.0,26,7,0.125,1,1,0,3
CUS00684,1,96600.0,102,8,0.1111,1,1,1,1
CUS00685,10,285300.0,78,13,0.7143,4,1,0,4
CUS00686,1,59950.0,139,4,0.2,1,0,0,2
CUS00687,2,30700.0,76,5,0.3333,2,1,1,1
CUS00688,3,46750.0,23,10,0.2727,2,1,1,1
CUS00689,0,0.0,184,7,0.0,0,1,1,1
CUS00690,0,0.0,184,9,0.0,0,1,1,1
CUS00691,3,112100.0,43,3,0.75,2,0,0,2
CUS00692,6,160850.0,2,8,0.6667,4,1,0,4
CUS00693,6,279000.0,1,10,0.5455,5,0,0,4
CUS00694,1,3650.0,7,9,0.1,1,1,1,1
CUS00695,0,0.0,184,9,0.0,0,1,1,1
CUS00696,5,260700.0,33,6,0.7143,3,1,0,4
CUS00697,7,150700.0,39,8,0.7778,4,0,0,4
CUS00698,0,0.0,184,4,0.0,0,0,0,2
CUS00699,8,146150.0,48,8,0.8889,3,1,0,4
CUS00700,7,271550.0,36,7,0.875,4,1,0,4
CUS00701,14,472500.0,13,9,1.4,4,1,0,0
CUS00702,10,286800.0,8,15,0.625,4,1,0,4
CUS00703,1,14300.0,72,7,0.125,1,1,0,3
CUS00704,2,21550.0,80,2,0.6667,2,0,0,2
CUS00705,0,0.0,184,2,0.0,0,0,0,2
CUS00706,16,887050.0,29,7,2.0,6,0,0,0
CUS00707,6,536250.0,36,6,0.8571,3,0,0,4
CUS00708,5,214300.0,47,4,1.0,2,0,0,2
CUS00709,1,47400.0,31,9,0.1,1,1,0,3
CUS00710,0,0.0,184,3,0.0,0,1,1,1
CUS00711,18,758600.0,6,6,2.5714,4,0,0,0
CUS00712,0,0.0,184,2,0.0,0,0,0,2
CUS00713,9,240250.0,49,12,0.6923,4,0,0,4
CUS00714,1,67700.0,156,1,0.5,1,0,0,2
CUS00715,10,355150.0,9,12,0.7692,3,0,0,4
CUS00716,0,0.0,184,2,0.0,0,0,0,2
CUS00717,1,3450.0,78,10,0.0909,1,1,0,3
CUS00718,2,106550.0,113,5,0.3333,2,0,0,2
CUS00719,0,0.0,184,4,0.0,0,1,0,3
CUS00720,8,132150.0,12,10,0.7273,3,0,0,4
CUS00721,1,138600.0,46,7,0.125,1,1,0,3
CUS00722,0,0.0,184,1,0.0,0,0,0,2
CUS00723,0,0.0,184,1,0.0,0,0,0,2
CUS00724,0,0.0,184,6,0.0,0,1,1,1
CUS00725,1,40500.0,96,3,0.25,1,1,0,3
CUS00726,8,363800.0,7,13,0.5714,5,1,1,4
CUS00727,9,321300.0,52,12,0.6923,5,0,0,4
CUS00728,9,423050.0,40,7,1.125,4,0,0,0
CUS00729,1,19050.0,134,8,0.1111,1,1,1,1
CUS00730,1,550.0,112,10,0.0909,1,0,0,2
CUS00731,9,213700.0,42,13,0.6429,3,1,1,4
CUS00732,0,0.0,184,1,0.0,0,0,0,2
CUS00733,13,337950.0,15,6,1.8571,4,0,0,0
CUS00734,1,87250.0,77,7,0.125,1,1,1,1
CUS00735,0,0.0,184,1,0.0,0,0,0,2
CUS00736,1,6250.0,98,3,0.25,1,1,1,1
CUS00737,1,1050.0,110,9,0.1,1,1,1,1
CUS00738,6,241500.0,39,11,0.5,4,0,0,4
CUS00739,1,4350.0,150,5,0.1667,1,1,0,3
CUS00740,5,209650.0,24,9,0.5,3,1,0,4
CUS00741,6,185400.0,2,8,0.6667,4,1,0,4
CUS00742,4,154350.0,87,14,0.2667,3,1,1,4
CUS00743,0,0.0,184,2,0.0,0,0,0,2
CUS00744,18,980350.0,4,11,1.5,3,1,0,0
CUS00745,8,430350.0,59,15,0.5,4,0,0,4
CUS00746,3,76850.0,93,5,0.5,2,0,0,2
CUS00747,16,803800.0,22,12,1.2308,4,0,0,0
CUS00748,1,53850.0,60,8,0.1111,1,1,0,3
CUS00749,5,135100.0,24,13,0.3571,3,1,1,4
CUS00750,3,87200.0,124,1,1.5,2,0,0,2
CUS00751,0,0.0,184,4,0.0,0,1,1,1
CUS00752,0,0.0,184,1,0.0,0,0,0,2
CUS00753,1,3900.0,177,3,0.25,1,0,0,2
CUS00754,9,398700.0,2,10,0.8182,5,0,0,4
CUS00755,0,0.0,184,6,0.0,0,1,1,1
CUS00756,1,87850.0,63,7,0.125,1,1,1,1
CUS00757,0,0.0,184,3,0.0,0,1,0,3
CUS00758,9,432850.0,6,12,0.6923,4,0,0,4
CUS00759,1,1250.0,64,6,0.1429,1,1,0,3
CUS00760,1,76850.0,13,1,0.5,1,0,0,2
CUS00761,0,0.0,184,2,0.0,0,0,0,2
CUS00762,2,14700.0,111,5,0.3333,2,0,0,2
CUS00763,5,160550.0,79,10,0.4545,4,1,0,4
CUS00764,0,0.0,184,1,0.0,0,0,0,2
CUS00765,15,478800.0,9,12,1.1538,4,1,0,0
CUS00766,1,76050.0,63,3,0.25,1,0,0,2
CUS00767,0,0.0,184,4,0.0,0,1,0,3
CUS00768,8,78550.0,33,7,1.0,3,1,0,4
CUS00769,3,61750.0,24,5,0.5,2,1,0,3
CUS00770,1,14200.0,103,3,0.25,1,1,0,3
CUS00771,9,378200.0,8,15,0.5625,3,1,1,4
CUS00772,0,0.0,184,3,0.0,0,1,1,1
CUS00773,6,333750.0,14,5,1.0,3,1,1,4
CUS00774,3,105400.0,8,3,0.75,3,1,0,4
CUS00775,7,112900.0,24,14,0.4667,2,1,0,4
CUS00776,18,533050.0,11,11,1.5,4,0,0,0
CUS00777,5,20150.0,36,12,0.3846,2,1,0,4
CUS00778,1,42700.0,96,7,0.125,1,1,1,1
CUS00779,0,0.0,184,4,0.0,0,0,0,2
CUS00780,7,630300.0,36,12,0.5385,5,1,0,4
CUS00781,3,99850.0,25,14,0.2,3,1,0,4
CUS00782,0,0.0,184,10,0.0,0,1,1,1
CUS00783,7,181050.0,50,12,0.5385,4,0,0,4
CUS00784,1,33850.0,142,10,0.0909,1,1,1,1
CUS00785,1,700.0,21,2,0.3333,1,1,1,1
CUS00786,9,257250.0,62,11,0.75,5,0,0,4
CUS00787,6,271550.0,7,8,0.6667,3,0,0,4
CUS00788,1,500.0,40,8,0.1111,1,1,1,1
CUS00789,0,0.0,184,7,0.0,0,1,1,1
CUS00790,1,600.0,107,3,0.25,1,1,1,1
CUS00791,0,0.0,184,3,0.0,0,1,0,3
CUS00792,0,0.0,184,3,0.0,0,1,1,1
CUS00793,15,702300.0,25,4,3.0,4,0,0,0
CUS00794,1,22250.0,55,7,0.125,1,1,0,3
CUS00795,1,1050.0,16,10,0.0909,1,1,1,1
CUS00796,8,369650.0,18,11,0.6667,4,0,0,4
CUS00797,0,0.0,184,9,0.0,0,1,1,1
CUS00798,0,0.0,184,6,0.0,0,1,1,1
CUS00799,0,0.0,184,8,0.0,0,1,1,1
CUS00800,2,79450.0,50,1,1.0,2,1,1,1
CUS00801,0,0.0,184,1,0.0,0,0,0,2
CUS00802,1,7900.0,82,10,0.0909,1,1,0,3
CUS00803,7,118450.0,50,15,0.4375,3,1,0,4
CUS00804,9,416850.0,18,5,1.5,4,1,0,0
CUS00805,1,47650.0,77,7,0.125,1,1,0,3
CUS00806,1,750.0,167,5,0.1667,1,1,1,1
CUS00807,9,436850.0,36,12,0.6923,4,0,0,4
CUS00808,1,1500.0,31,6,0.1429,1,1,1,1
CUS00809,1,36900.0,119,5,0.1667,1,1,1,1
CUS00810,4,275100.0,22,12,0.3077,3,0,0,4
CUS00811,8,390900.0,2,7,1.0,4,0,0,4
CUS00812,1,1450.0,150,5,0.1667,1,1,0,3
CUS00813,3,99200.0,110,4,0.6,3,0,0,2
CUS00814,9,176300.0,16,13,0.6429,3,1,0,4
CUS00815,7,512750.0,29,11,0.5833,4,1,0,4
CUS00816,0,0.0,184,1,0.0,0,0,0,2
CUS00817,0,0.0,184,5,0.0,0,1,1,1
CUS00818,3,133900.0,18,7,0.375,2,1,1,1
CUS00819,12,453550.0,9,5,2.0,4,0,0,0
CUS00820,0,0.0,184,2,0.0,0,0,0,2
CUS00821,0,0.0,184,6,0.0,0,1,1,1
CUS00822,1,97850.0,39,5,0.1667,1,1,1,1
CUS00823,1,28350.0,137,9,0.1,1,1,1,1
CUS00824,10,119550.0,3,12,0.7692,3,1,0,4
CUS00825,0,0.0,184,2,0.0,0,0,0,2
CUS00826,1,15650.0,72,6,0.1429,1,1,1,1
CUS00827,0,0.0,184,1,0.0,0,0,0,2
CUS00828,0,0.0,184,6,0.0,0,1,0,3
CUS00829,3,14550.0,125,1,1.5,2,0,0,2
CUS00830,1,14950.0,184,3,0.25,1,1,1,1
CUS00831,0,0.0,184,4,0.0,0,1,0,3
CUS00832,1,200.0,147,5,0.1667,1,1,1,1
CUS00833,0,0.0,184,5,0.0,0,0,0,2
CUS00834,4,359700.0,1,6,0.5714,3,1,1,4
CUS00835,6,216650.0,3,12,0.4615,3,0,0,4
CUS00836,14,285850.0,4,9,1.4,4,0,0,0
CUS00837,17,670300.0,8,10,1.5455,5,0,0,0
CUS00838,16,714950.0,4,8,1.7778,5,0,0,0
CUS00839,5,216250.0,11,9,0.5,2,0,0,4
CUS00840,9,479350.0,1,13,0.6429,4,1,0,4
CUS00841,1,97500.0,168,9,0.1,1,1,1,1
CUS00842,10,343550.0,18,11,0.8333,3,1,1,4
CUS00843,12,526650.0,29,11,1.0,5,0,0,0
CUS00844,8,390400.0,14,11,0.6667,5,0,0,4
CUS00845,1,750.0,28,8,0.1111,1,1,1,1
CUS00846,7,349900.0,4,11,0.5833,4,0,0,4
CUS00847,1,250.0,31,7,0.125,1,1,1,1
CUS00848,0,0.0,184,5,0.0,0,1,1,1
CUS00849,0,0.0,184,6,0.0,0,1,0,3
CUS00850,8,224750.0,50,15,0.5,5,1,0,4
CUS00851,16,522950.0,6,9,1.6,4,0,0,0
CUS00852,0,0.0,184,2,0.0,0,0,0,2
CUS00853,0,0.0,184,4,0.0,0,1,1,1
CUS00854,0,0.0,184,2,0.0,0,0,0,2
CUS00855,8,145150.0,15,12,0.6154,3,0,0,4
CUS00856,3,92950.0,43,5,0.5,3,1,0,3
CUS00857,2,72650.0,5,5,0.3333,2,0,0,2
CUS00858,2,28850.0,72,2,0.6667,1,1,0,3
CUS00859,6,342300.0,15,6,0.8571,3,0,0,4
CUS00860,1,47350.0,60,1,0.5,1,0,0,2
CUS00861,0,0.0,184,2,0.0,0,0,0,2
CUS00862,1,13700.0,82,4,0.2,1,1,1,1
CUS00863,0,0.0,184,1,0.0,0,0,0,2
CUS00864,1,3600.0,161,9,0.1,1,1,1,1
CUS00865,17,682950.0,15,7,2.125,4,0,0,0
CUS00866,3,2950.0,7,1,1.5,1,0,0,2
CUS00867,3,18250.0,37,7,0.375,2,1,0,3
CUS00868,1,89300.0,127,8,0.1111,1,1,0,3
CUS00869,3,65200.0,62,6,0.4286,2,0,0,2
CUS00870,0,0.0,184,2,0.0,0,0,0,2
CUS00871,5,313000.0,62,4,1.0,3,0,0,4
CUS00872,0,0.0,184,3,0.0,0,0,0,2
CUS00873,9,503250.0,12,6,1.2857,4,0,0,0
CUS00874,1,143850.0,140,3,0.25,1,1,1,1
CUS00875,0,0.0,184,1,0.0,0,0,0,2
CUS00876,1,8000.0,119,2,0.3333,1,0,0,2
CUS00877,7,438050.0,2,10,0.6364,4,0,0,4
CUS00878,5,112950.0,17,12,0.3846,3,0,0,4
CUS00879,0,0.0,184,4,0.0,0,1,1,1
CUS00880,1,27800.0,7,9,0.1,1,1,1,1
CUS00881,0,0.0,184,6,0.0,0,1,1,1
CUS00882,0,0.0,184,9,0.0,0,1,0,3
CUS00883,15,680300.0,4,5,2.5,6,0,0,0
CUS00884,9,432450.0,6,15,0.5625,3,1,0,4
CUS00885,0,0.0,184,4,0.0,0,1,1,1
CUS00886,0,0.0,184,2,0.0,0,0,0,2
CUS00887,1,62900.0,12,3,0.25,1,1,1,1
CUS00888,1,3000.0,86,3,0.25,1,0,0,2
CUS00889,16,472900.0,6,6,2.2857,4,0,0,0
CUS00890,1,31200.0,142,7,0.125,1,1,1,1
CUS00891,3,110550.0,36,4,0.6,1,0,0,2
CUS00892,7,307700.0,6,7,0.875,5,0,0,4
CUS00893,0,0.0,184,10,0.0,0,1,1,1
CUS00894,1,27300.0,75,8,0.1111,1,1,0,3
CUS00895,14,879500.0,5,10,1.2727,4,0,0,0
CUS00896,0,0.0,184,1,0.0,0,0,0,2
CUS00897,6,225350.0,15,5,1.0,3,1,0,4
CUS00898,6,366300.0,8,6,0.8571,3,0,0,4
CUS00899,2,142150.0,2,4,0.4,2,0,0,2
CUS00900,0,0.0,184,2,0.0,0,0,0,2
CUS00901,0,0.0,184,2,0.0,0,0,0,2
CUS00902,18,710600.0,4,9,1.8,4,0,0,0
CUS00903,7,318850.0,8,13,0.5,3,0,0,4
CUS00904,5,128150.0,1,6,0.7143,3,0,0,4
CUS00905,1,1700.0,92,4,0.2,1,1,1,1
CUS00906,0,0.0,184,1,0.0,0,0,0,2
CUS00907,1,100.0,6,5,0.1667,1,1,0,3
CUS00908,0,0.0,184,7,0.0,0,0,0,2
CUS00909,0,0.0,184,3,0.0,0,1,1,1
CUS00910,0,0.0,184,9,0.0,0,1,1,1
CUS00911,1,38450.0,14,9,0.1,1,1,0,3
CUS00912,10,373000.0,16,6,1.4286,4,0,0,0
CUS00913,16,901000.0,29,4,3.2,3,0,0,0
CUS00914,0,0.0,184,3,0.0,0,1,0,3
CUS00915,4,112100.0,37,11,0.3333,4,1,1,4
CUS00916,0,0.0,184,5,0.0,0,1,1,1
CUS00917,1,42900.0,162,4,0.2,1,0,0,2
CUS00918,0,0.0,184,6,0.0,0,1,1,1
CUS00919,17,824950.0,12,11,1.4167,6,0,0,0
CUS00920,0,0.0,184,2,0.0,0,0,0,2
CUS00921,0,0.0,184,7,0.0,0,1,0,3
CUS00922,0,0.0,184,8,0.0,0,1,0,3
CUS00923,18,615200.0,8,8,2.0,4,0,0,0
CUS00924,13,423950.0,8,7,1.625,4,0,0,0
CUS00925,1,1000.0,72,4,0.2,1,0,0,2
CUS00926,10,231050.0,1,9,1.0,3,1,0,4
CUS00927,1,1300.0,109,5,0.1667,1,1,1,1
CUS00928,12,497400.0,40,9,1.2,4,0,0,0
CUS00929,0,0.0,184,2,0.0,0,0,0,2
CUS00930,12,352500.0,55,11,1.0,4,0,0,4
CUS00931,4,168950.0,74,13,0.2857,3,1,0,4
CUS00932,1,60250.0,96,7,0.125,1,1,1,1
CUS00933,0,0.0,184,5,0.0,0,1,1,1
CUS00934,5,220300.0,58,7,0.625,2,1,0,4
CUS00935,11,150200.0,3,11,0.9167,3,1,0,4
CUS00936,0,0.0,184,3,0.0,0,0,0,2
CUS00937,0,0.0,184,4,0.0,0,1,0,3
CUS00938,3,23800.0,29,1,1.5,2,0,0,2
CUS00939,2,149050.0,7,5,0.3333,2,1,0,3
CUS00940,4,63200.0,58,14,0.2667,3,1,0,4
CUS00941,4,171350.0,18,9,0.4,3,1,1,4
CUS00942,10,405950.0,6,9,1.0,5,1,0,4
CUS00943,9,327650.0,33,10,0.8182,4,1,1,4
CUS00944,16,670700.0,5,5,2.6667,6,0,0,0
CUS00945,0,0.0,184,2,0.0,0,0,0,2
CUS00946,0,0.0,184,8,0.0,0,1,1,1
CUS00947,0,0.0,184,1,0.0,0,0,0,2
CUS00948,0,0.0,184,2,0.0,0,0,0,2
CUS00949,0,0.0,184,1,0.0,0,0,0,2
CUS00950,14,491800.0,23,5,2.3333,4,0,0,0
CUS00951,18,1007500.0,22,8,2.0,6,0,0,0
CUS00952,0,0.0,184,1,0.0,0,1,0,3
CUS00953,0,0.0,184,2,0.0,0,0,0,2
CUS00954,1,39050.0,40,3,0.25,1,0,0,2
CUS00955,18,723200.0,31,7,2.25,4,1,0,0
CUS00956,13,678750.0,1,4,2.6,5,0,0,0
CUS00957,2,72000.0,64,1,1.0,2,0,0,2
