loan_id,customer_id,loan_taken,loan_amount,loan_defaulted
LON02863,CUS02863,Yes,10000.0,No
LON02864,CUS02864,Yes,40000.0,No
LON02865,CUS02865,Yes,30000.0,No
LON02866,CUS02866,Yes,10000.0,Yes
LON02867,CUS02867,Yes,10000.0,Yes
LON02868,CUS02868,Yes,10000.0,Yes
LON02869,CUS02869,No,,
LON02870,CUS02870,Yes,10000.0,No
LON02871,CUS02871,Yes,20000.0,Yes
LON02872,CUS02872,No,,
LON02873,CUS02873,Yes,20000.0,No
LON02874,CUS02874,Yes,20000.0,Yes
LON02875,CUS02875,Yes,30000.0,No
LON02876,CUS02876,Yes,10000.0,Yes
LON02877,CUS02877,Yes,20000.0,No
LON02878,CUS02878,No,,
LON02879,CUS02879,Yes,10000.0,Yes
LON02880,CUS02880,Yes,20000.0,No
LON02881,CUS02881,Yes,10000.0,No
LON02882,CUS02882,No,,
LON02883,CUS02883,Yes,20000.0,No
LON02884,CUS02884,Yes,20000.0,No
LON02885,CUS02885,Yes,30000.0,No
LON02886,CUS02886,No,,
LON02887,CUS02887,Yes,20000.0,Yes
LON02888,CUS02888,No,,
LON02889,CUS02889,No,,
LON02890,CUS02890,No,,
LON02891,CUS02891,Yes,10000.0,No
LON02892,CUS02892,Yes,10000.0,Yes
LON02893,CUS02893,Yes,20000.0,No
LON02894,CUS02894,Yes,10000.0,No
LON02895,CUS02895,No,,
LON02896,CUS02896,No,,
LON02897,CUS02897,No,,
LON02898,CUS02898,No,,
LON02899,CUS02899,No,,
LON02900,CUS02900,No,,
LON02901,CUS02901,No,,
LON02902,CUS02902,No,,
LON02903,CUS02903,No,,
LON02904,CUS02904,Yes,10000.0,Yes
LON02905,CUS02905,No,,
LON02906,CUS02906,Yes,10000.0,No
LON02907,CUS02907,Yes,10000.0,No
LON02908,CUS02908,No,,
LON02909,CUS02909,No,,
LON02910,CUS02910,No,,
LON02911,CUS02911,Yes,40000.0,Yes
LON02912,CUS02912,No,,
LON02913,CUS02913,Yes,10000.0,No
LON02914,CUS02914,No,,
LON02915,CUS02915,Yes,10000.0,No
LON02916,CUS02916,Yes,10000.0,Yes
LON02917,CUS02917,No,,
LON02918,CUS02918,No,,
LON02919,CUS02919,No,,
LON02920,CUS02920,Yes,10000.0,No
LON02921,CUS02921,No,,
LON02922,CUS02922,No,,
LON02923,CUS02923,No,,
LON02924,CUS02924,Yes,10000.0,Yes
LON02925,CUS02925,Yes,30000.0,No
LON02926,CUS02926,Yes,10000.0,Yes
LON02927,CUS02927,Yes,10000.0,Yes
LON02928,CUS02928,No,,
LON02929,CUS02929,No,,
LON02930,CUS02930,Yes,10000.0,Yes
LON02931,CUS02931,No,,
LON02932,CUS02932,No,,
LON02933,CUS02933,Yes,10000.0,No
LON02934,CUS02934,Yes,40000.0,Yes
LON02935,CUS02935,No,,
LON02936,CUS02936,No,,
LON02937,CUS02937,No,,
LON02938,CUS02938,Yes,20000.0,Yes
LON02939,CUS02939,Yes,20000.0,No
LON02940,CUS02940,No,,
LON02941,CUS02941,Yes,10000.0,No
LON02942,CUS02942,Yes,20000.0,Yes
LON02943,CUS02943,Yes,40000.0,Yes
LON02944,CUS02944,No,,
LON02945,CUS02945,Yes,10000.0,No
LON02946,CUS02946,No,,
LON02947,CUS02947,Yes,10000.0,Yes
LON02948,CUS02948,Yes,20000.0,No
LON02949,CUS02949,No,,
LON02950,CUS02950,Yes,50000.0,No
LON02951,CUS02951,No,,
LON02952,CUS02952,No,,
LON02953,CUS02953,No,,
LON02954,CUS02954,No,,
LON02955,CUS02955,Yes,10000.0,Yes
LON02956,CUS02956,No,,
LON02957,CUS02957,No,,
LON02958,CUS02958,No,,
LON02959,CUS02959,Yes,40000.0,Yes
LON02960,CUS02960,Yes,30000.0,No
LON02961,CUS02961,No,,
LON02962,CUS02962,Yes,20000.0,Yes
LON02963,CUS02963,Yes,20000.0,No
LON02964,CUS02964,Yes,20000.0,Yes
LON02965,CUS02965,No,,
LON02966,CUS02966,Yes,40000.0,Yes
LON02967,CUS02967,No,,
LON02968,CUS02968,Yes,10000.0,Yes
LON02969,CUS02969,Yes,20000.0,Yes
LON02970,CUS02970,No,,
LON02971,CUS02971,Yes,40000.0,No
LON02972,CUS02972,Yes,20000.0,Yes
LON02973,CUS02973,Yes,20000.0,Yes
LON02974,CUS02974,No,,
LON02975,CUS02975,Yes,10000.0,No
LON02976,CUS02976,Yes,20000.0,Yes
LON02977,CUS02977,No,,
LON02978,CUS02978,Yes,10000.0,Yes
LON02979,CUS02979,Yes,10000.0,No
LON02980,CUS02980,No,,
LON02981,CUS02981,Yes,30000.0,Yes
LON02982,CUS02982,Yes,20000.0,Yes
LON02983,CUS02983,No,,
LON02984,CUS02984,Yes,10000.0,No
LON02985,CUS02985,No,,
LON02986,CUS02986,No,,
LON02987,CUS02987,No,,
LON02988,CUS02988,No,,
LON02989,CUS02989,Yes,40000.0,Yes
LON02990,CUS02990,No,,
LON02991,CUS02991,Yes,40000.0,Yes
LON02992,CUS02992,Yes,10000.0,No
LON02993,CUS02993,No,,
LON02994,CUS02994,Yes,20000.0,No
LON02995,CUS02995,Yes,10000.0,No
LON02996,CUS02996,Yes,30000.0,Yes
LON02997,CUS02997,No,,
LON02998,CUS02998,No,,
LON02999,CUS02999,No,,
LON03000,CUS03000,No,,
LON03001,CUS03001,No,,
LON03002,CUS03002,Yes,20000.0,No
LON03003,CUS03003,Yes,20000.0,Yes
LON03004,CUS03004,Yes,20000.0,Yes
LON03005,CUS03005,No,,
LON03006,CUS03006,No,,
LON03007,CUS03007,Yes,40000.0,Yes
LON03008,CUS03008,No,,
LON03009,CUS03009,Yes,30000.0,No
LON03010,CUS03010,Yes,10000.0,Yes
LON03011,CUS03011,Yes,20000.0,No
LON03012,CUS03012,Yes,20000.0,Yes
LON03013,CUS03013,Yes,10000.0,Yes
LON03014,CUS03014,Yes,30000.0,Yes
LON03015,CUS03015,No,,
LON03016,CUS03016,No,,
LON03017,CUS03017,Yes,10000.0,No
LON03018,CUS03018,Yes,10000.0,No
LON03019,CUS03019,Yes,20000.0,Yes
LON03020,CUS03020,No,,
LON03021,CUS03021,Yes,10000.0,Yes
LON03022,CUS03022,Yes,30000.0,No
LON03023,CUS03023,Yes,10000.0,Yes
LON03024,CUS03024,Yes,10000.0,No
LON03025,CUS03025,Yes,20000.0,Yes
LON03026,CUS03026,Yes,20000.0,Yes
LON03027,CUS03027,Yes,20000.0,Yes
LON03028,CUS03028,No,,
LON03029,CUS03029,Yes,20000.0,Yes
LON03030,CUS03030,Yes,20000.0,Yes
LON03031,CUS03031,Yes,20000.0,Yes
LON03032,CUS03032,Yes,30000.0,Yes
LON03033,CUS03033,Yes,10000.0,No
LON03034,CUS03034,Yes,10000.0,Yes
LON03035,CUS03035,Yes,10000.0,No
LON03036,CUS03036,No,,
LON03037,CUS03037,Yes,20000.0,No
LON03038,CUS03038,Yes,40000.0,Yes
LON03039,CUS03039,Yes,10000.0,No
LON03040,CUS03040,No,,
LON03041,CUS03041,No,,
LON03042,CUS03042,No,,
LON03043,CUS03043,Yes,10000.0,No
LON03044,CUS03044,Yes,40000.0,No
LON03045,CUS03045,No,,
LON03046,CUS03046,Yes,30000.0,No
LON03047,CUS03047,Yes,10000.0,Yes
LON03048,CUS03048,No,,
LON03049,CUS03049,Yes,10000.0,Yes
LON03050,CUS03050,Yes,10000.0,No
LON03051,CUS03051,Yes,10000.0,Yes
LON03052,CUS03052,No,,
LON03053,CUS03053,No,,
LON03054,CUS03054,Yes,10000.0,Yes
LON03055,CUS03055,No,,
LON03056,CUS03056,No,,
LON03057,CUS03057,No,,
LON03058,CUS03058,Yes,30000.0,No
LON03059,CUS03059,Yes,40000.0,Yes
LON03060,CUS03060,No,,
LON03061,CUS03061,Yes,20000.0,Yes
LON03062,CUS03062,Yes,20000.0,Yes
LON03063,CUS03063,Yes,20000.0,No
LON03064,CUS03064,Yes,20000.0,No
LON03065,CUS03065,Yes,20000.0,Yes
LON03066,CUS03066,Yes,10000.0,Yes
LON03067,CUS03067,Yes,20000.0,Yes
LON03068,CUS03068,No,,
LON03069,CUS03069,Yes,30000.0,Yes
LON03070,CUS03070,Yes,40000.0,Yes
LON03071,CUS03071,No,,
LON03072,CUS03072,No,,
LON03073,CUS03073,Yes,20000.0,Yes
LON03074,CUS03074,No,,
LON03075,CUS03075,Yes,10000.0,No
LON03076,CUS03076,Yes,20000.0,Yes
LON03077,CUS03077,No,,
LON03078,CUS03078,Yes,30000.0,Yes
LON03079,CUS03079,Yes,10000.0,Yes
LON03080,CUS03080,No,,
LON03081,CUS03081,No,,
LON03082,CUS03082,Yes,10000.0,No
LON03083,CUS03083,Yes,30000.0,Yes
LON03084,CUS03084,No,,
LON03085,CUS03085,Yes,10000.0,Yes
LON03086,CUS03086,No,,
LON03087,CUS03087,No,,
LON03088,CUS03088,Yes,20000.0,Yes
LON03089,CUS03089,No,,
LON03090,CUS03090,Yes,40000.0,Yes
LON03091,CUS03091,Yes,10000.0,Yes
LON03092,CUS03092,No,,
LON03093,CUS03093,No,,
LON03094,CUS03094,No,,
LON03095,CUS03095,Yes,20000.0,No
LON03096,CUS03096,Yes,20000.0,Yes
LON03097,CUS03097,Yes,20000.0,Yes
LON03098,CUS03098,Yes,20000.0,No
LON03099,CUS03099,Yes,10000.0,No
LON03100,CUS03100,No,,
LON03101,CUS03101,No,,
LON03102,CUS03102,No,,
LON03103,CUS03103,Yes,10000.0,No
LON03104,CUS03104,No,,
LON03105,CUS03105,No,,
LON03106,CUS03106,No,,
LON03107,CUS03107,No,,
LON03108,CUS03108,No,,
LON03109,CUS03109,No,,
LON03110,CUS03110,Yes,10000.0,Yes
LON03111,CUS03111,No,,
LON03112,CUS03112,Yes,20000.0,No
LON03113,CUS03113,No,,
LON03114,CUS03114,No,,
LON03115,CUS03115,Yes,10000.0,Yes
LON03116,CUS03116,Yes,20000.0,Yes
LON03117,CUS03117,Yes,20000.0,Yes
LON03118,CUS03118,Yes,20000.0,No
LON03119,CUS03119,No,,
LON03120,CUS03120,No,,
LON03121,CUS03121,Yes,30000.0,No
LON03122,CUS03122,Yes,10000.0,Yes
LON03123,CUS03123,No,,
LON03124,CUS03124,No,,
LON03125,CUS03125,No,,
LON03126,CUS03126,No,,
LON03127,CUS03127,No,,
LON03128,CUS03128,No,,
LON03129,CUS03129,No,,
LON03130,CUS03130,Yes,10000.0,Yes
LON03131,CUS03131,No,,
LON03132,CUS03132,Yes,20000.0,No
LON03133,CUS03133,No,,
LON03134,CUS03134,Yes,40000.0,Yes
LON03135,CUS03135,No,,
LON03136,CUS03136,Yes,30000.0,No
LON03137,CUS03137,No,,
LON03138,CUS03138,Yes,40000.0,No
LON03139,CUS03139,Yes,10000.0,No
LON03140,CUS03140,No,,
LON03141,CUS03141,No,,
LON03142,CUS03142,No,,
LON03143,CUS03143,Yes,30000.0,No
LON03144,CUS03144,Yes,20000.0,No
LON03145,CUS03145,Yes,40000.0,No
LON03146,CUS03146,Yes,30000.0,No
LON03147,CUS03147,No,,
LON03148,CUS03148,No,,
LON03149,CUS03149,No,,
LON03150,CUS03150,Yes,10000.0,No
LON03151,CUS03151,No,,
LON03152,CUS03152,No,,
LON03153,CUS03153,No,,
LON03154,CUS03154,Yes,10000.0,Yes
LON03155,CUS03155,Yes,10000.0,Yes
LON03156,CUS03156,Yes,20000.0,No
LON03157,CUS03157,Yes,10000.0,Yes
LON03158,CUS03158,Yes,40000.0,No
LON03159,CUS03159,Yes,10000.0,No
LON03160,CUS03160,No,,
LON03161,CUS03161,No,,
LON03162,CUS03162,Yes,10000.0,No
LON03163,CUS03163,No,,
LON03164,CUS03164,No,,
LON03165,CUS03165,Yes,30000.0,No
LON03166,CUS03166,Yes,20000.0,Yes
LON03167,CUS03167,Yes,20000.0,Yes
LON03168,CUS03168,Yes,20000.0,No
LON03169,CUS03169,No,,
LON03170,CUS03170,Yes,40000.0,No
LON03171,CUS03171,Yes,10000.0,Yes
LON03172,CUS03172,No,,
LON03173,CUS03173,No,,
LON03174,CUS03174,Yes,30000.0,Yes
LON03175,CUS03175,Yes,40000.0,No
LON03176,CUS03176,Yes,10000.0,No
LON03177,CUS03177,No,,
LON03178,CUS03178,Yes,10000.0,Yes
LON03179,CUS03179,Yes,10000.0,Yes
LON03180,CUS03180,No,,
LON03181,CUS03181,No,,
LON03182,CUS03182,Yes,30000.0,No
LON03183,CUS03183,Yes,10000.0,Yes
LON03184,CUS03184,Yes,10000.0,Yes
LON03185,CUS03185,No,,
LON03186,CUS03186,Yes,10000.0,No
LON03187,CUS03187,Yes,20000.0,No
LON03188,CUS03188,No,,
LON03189,CUS03189,Yes,10000.0,No
LON03190,CUS03190,No,,
LON03191,CUS03191,No,,
LON03192,CUS03192,Yes,20000.0,Yes
LON03193,CUS03193,Yes,20000.0,Yes
LON03194,CUS03194,No,,
LON03195,CUS03195,Yes,10000.0,No
LON03196,CUS03196,No,,
LON03197,CUS03197,No,,
LON03198,CUS03198,Yes,20000.0,Yes
LON03199,CUS03199,Yes,20000.0,No
LON03200,CUS03200,Yes,10000.0,No
LON03201,CUS03201,Yes,10000.0,No
LON03202,CUS03202,No,,
LON03203,CUS03203,Yes,20000.0,Yes
LON03204,CUS03204,Yes,10000.0,No
LON03205,CUS03205,No,,
LON03206,CUS03206,Yes,10000.0,Yes
LON03207,CUS03207,Yes,10000.0,No
LON03208,CUS03208,Yes,40000.0,Yes
LON03209,CUS03209,No,,
LON03210,CUS03210,No,,
LON03211,CUS03211,Yes,20000.0,No
LON03212,CUS03212,No,,
LON03213,CUS03213,No,,
LON03214,CUS03214,Yes,40000.0,No
LON03215,CUS03215,Yes,10000.0,No
LON03216,CUS03216,Yes,10000.0,No
LON03217,CUS03217,No,,
LON03218,CUS03218,No,,
LON03219,CUS03219,No,,
LON03220,CUS03220,Yes,10000.0,No
LON03221,CUS03221,Yes,20000.0,No
LON03222,CUS03222,No,,
LON03223,CUS03223,Yes,50000.0,Yes
LON03224,CUS03224,No,,
LON03225,CUS03225,Yes,20000.0,No
LON03226,CUS03226,No,,
LON03227,CUS03227,Yes,20000.0,No
LON03228,CUS03228,Yes,30000.0,Yes
LON03229,CUS03229,No,,
LON03230,CUS03230,Yes,10000.0,No
LON03231,CUS03231,Yes,20000.0,No
LON03232,CUS03232,Yes,20000.0,Yes
LON03233,CUS03233,No,,
LON03234,CUS03234,Yes,10000.0,Yes
LON03235,CUS03235,No,,
LON03236,CUS03236,Yes,40000.0,Yes
LON03237,CUS03237,Yes,10000.0,No
LON03238,CUS03238,No,,
LON03239,CUS03239,Yes,20000.0,Yes
LON03240,CUS03240,Yes,10000.0,No
LON03241,CUS03241,Yes,10000.0,No
LON03242,CUS03242,Yes,10000.0,Yes
LON03243,CUS03243,No,,
LON03244,CUS03244,Yes,10000.0,Yes
LON03245,CUS03245,No,,
LON03246,CUS03246,No,,
LON03247,CUS03247,No,,
LON03248,CUS03248,Yes,10000.0,Yes
LON03249,CUS03249,No,,
LON03250,CUS03250,No,,
LON03251,CUS03251,Yes,10000.0,Yes
LON03252,CUS03252,Yes,20000.0,Yes
LON03253,CUS03253,Yes,10000.0,No
LON03254,CUS03254,No,,
LON03255,CUS03255,Yes,40000.0,Yes
LON03256,CUS03256,Yes,20000.0,No
LON03257,CUS03257,No,,
LON03258,CUS03258,Yes,30000.0,No
LON03259,CUS03259,No,,
LON03260,CUS03260,No,,
LON03261,CUS03261,No,,
LON03262,CUS03262,Yes,20000.0,Yes
LON03263,CUS03263,Yes,10000.0,Yes
LON03264,CUS03264,No,,
LON03265,CUS03265,Yes,40000.0,No
LON03266,CUS03266,Yes,20000.0,Yes
LON03267,CUS03267,No,,
LON03268,CUS03268,No,,
LON03269,CUS03269,No,,
LON03270,CUS03270,Yes,40000.0,Yes
LON03271,CUS03271,No,,
LON03272,CUS03272,No,,
LON03273,CUS03273,Yes,20000.0,Yes
LON03274,CUS03274,Yes,10000.0,No
LON03275,CUS03275,Yes,10000.0,Yes
LON03276,CUS03276,No,,
LON03277,CUS03277,Yes,10000.0,Yes
LON03278,CUS03278,No,,
LON03279,CUS03279,Yes,20000.0,Yes
LON03280,CUS03280,No,,
LON03281,CUS03281,No,,
LON03282,CUS03282,No,,
LON03283,CUS03283,Yes,40000.0,No
LON03284,CUS03284,No,,
LON03285,CUS03285,Yes,10000.0,No
LON03286,CUS03286,Yes,40000.0,No
LON03287,CUS03287,Yes,20000.0,Yes
LON03288,CUS03288,Yes,10000.0,No
LON03289,CUS03289,Yes,20000.0,No
LON03290,CUS03290,No,,
LON03291,CUS03291,Yes,40000.0,Yes
LON03292,CUS03292,No,,
LON03293,CUS03293,Yes,10000.0,Yes
LON03294,CUS03294,Yes,10000.0,Yes
LON03295,CUS03295,No,,
LON03296,CUS03296,No,,
LON03297,CUS03297,No,,
LON03298,CUS03298,Yes,30000.0,Yes
LON03299,CUS03299,Yes,10000.0,No
LON03300,CUS03300,No,,
LON03301,CUS03301,Yes,10000.0,No
LON03302,CUS03302,Yes,20000.0,No
LON03303,CUS03303,Yes,10000.0,Yes
LON03304,CUS03304,Yes,20000.0,Yes
LON03305,CUS03305,No,,
LON03306,CUS03306,Yes,10000.0,Yes
LON03307,CUS03307,Yes,10000.0,Yes
LON03308,CUS03308,No,,
LON03309,CUS03309,No,,
LON03310,CUS03310,No,,
LON03311,CUS03311,Yes,20000.0,Yes
LON03312,CUS03312,Yes,10000.0,Yes
LON03313,CUS03313,No,,
LON03314,CUS03314,No,,
LON03315,CUS03315,Yes,10000.0,No
LON03316,CUS03316,Yes,40000.0,No
LON03317,CUS03317,No,,
LON03318,CUS03318,Yes,20000.0,No
LON03319,CUS03319,Yes,20000.0,Yes
LON03320,CUS03320,Yes,10000.0,Yes
LON03321,CUS03321,Yes,20000.0,Yes
LON03322,CUS03322,No,,
LON03323,CUS03323,No,,
LON03324,CUS03324,Yes,20000.0,Yes
LON03325,CUS03325,No,,
LON03326,CUS03326,Yes,30000.0,No
LON03327,CUS03327,No,,
LON03328,CUS03328,Yes,10000.0,Yes
LON03329,CUS03329,Yes,40000.0,No
LON03330,CUS03330,No,,
LON03331,CUS03331,No,,
LON03332,CUS03332,Yes,10000.0,Yes
LON03333,CUS03333,No,,
LON03334,CUS03334,Yes,10000.0,Yes
LON03335,CUS03335,No,,
LON03336,CUS03336,Yes,20000.0,No
LON03337,CUS03337,No,,
LON03338,CUS03338,No,,
LON03339,CUS03339,No,,
LON03340,CUS03340,No,,
LON03341,CUS03341,Yes,10000.0,No
LON03342,CUS03342,No,,
LON03343,CUS03343,Yes,10000.0,Yes
LON03344,CUS03344,No,,
LON03345,CUS03345,No,,
LON03346,CUS03346,Yes,10000.0,No
LON03347,CUS03347,Yes,30000.0,Yes
LON03348,CUS03348,No,,
LON03349,CUS03349,No,,
LON03350,CUS03350,No,,
LON03351,CUS03351,No,,
LON03352,CUS03352,No,,
LON03353,CUS03353,No,,
LON03354,CUS03354,Yes,20000.0,No
LON03355,CUS03355,Yes,20000.0,Yes
LON03356,CUS03356,Yes,10000.0,No
LON03357,CUS03357,Yes,20000.0,Yes
LON03358,CUS03358,Yes,10000.0,No
LON03359,CUS03359,Yes,10000.0,Yes
LON03360,CUS03360,Yes,40000.0,No
LON03361,CUS03361,No,,
LON03362,CUS03362,No,,
LON03363,CUS03363,Yes,20000.0,No
LON03364,CUS03364,No,,
LON03365,CUS03365,No,,
LON03366,CUS03366,Yes,20000.0,Yes
LON03367,CUS03367,No,,
LON03368,CUS03368,Yes,30000.0,No
LON03369,CUS03369,No,,
LON03370,CUS03370,Yes,20000.0,Yes
LON03371,CUS03371,Yes,20000.0,No
LON03372,CUS03372,Yes,10000.0,Yes
LON03373,CUS03373,No,,
LON03374,CUS03374,Yes,40000.0,Yes
LON03375,CUS03375,No,,
LON03376,CUS03376,No,,
LON03377,CUS03377,No,,
LON03378,CUS03378,Yes,10000.0,No
LON03379,CUS03379,No,,
LON03380,CUS03380,No,,
LON03381,CUS03381,Yes,30000.0,No
LON03382,CUS03382,No,,
LON03383,CUS03383,No,,
LON03384,CUS03384,Yes,30000.0,Yes
LON03385,CUS03385,No,,
LON03386,CUS03386,Yes,20000.0,Yes
LON03387,CUS03387,No,,
LON03388,CUS03388,No,,
LON03389,CUS03389,Yes,20000.0,No
LON03390,CUS03390,Yes,10000.0,No
LON03391,CUS03391,Yes,20000.0,Yes
LON03392,CUS03392,No,,
LON03393,CUS03393,Yes,40000.0,Yes
LON03394,CUS03394,No,,
LON03395,CUS03395,Yes,40000.0,Yes
LON03396,CUS03396,No,,
LON03397,CUS03397,Yes,10000.0,Yes
LON03398,CUS03398,No,,
LON03399,CUS03399,Yes,20000.0,No
LON03400,CUS03400,No,,
LON03401,CUS03401,No,,
LON03402,CUS03402,Yes,20000.0,Yes
LON03403,CUS03403,No,,
LON03404,CUS03404,No,,
LON03405,CUS03405,Yes,20000.0,No
LON03406,CUS03406,No,,
LON03407,CUS03407,No,,
LON03408,CUS03408,No,,
LON03409,CUS03409,No,,
LON03410,CUS03410,No,,
LON03411,CUS03411,No,,
LON03412,CUS03412,No,,
LON03413,CUS03413,Yes,30000.0,No
LON03414,CUS03414,No,,
LON03415,CUS03415,No,,
LON03416,CUS03416,No,,
LON03417,CUS03417,No,,
LON03418,CUS03418,No,,
LON03419,CUS03419,No,,
LON03420,CUS03420,Yes,10000.0,Yes
LON03421,CUS03421,No,,
LON03422,CUS03422,No,,
LON03423,CUS03423,No,,
LON03424,CUS03424,Yes,20000.0,Yes
LON03425,CUS03425,Yes,10000.0,No
LON03426,CUS03426,Yes,40000.0,No
LON03427,CUS03427,No,,
LON03428,CUS03428,No,,
LON03429,CUS03429,No,,
LON03430,CUS03430,No,,
LON03431,CUS03431,Yes,20000.0,No
LON03432,CUS03432,Yes,20000.0,No
LON03433,CUS03433,No,,
LON03434,CUS03434,Yes,10000.0,Yes
LON03435,CUS03435,Yes,20000.0,No
LON03436,CUS03436,No,,
LON03437,CUS03437,No,,
LON03438,CUS03438,No,,
LON03439,CUS03439,Yes,20000.0,No
LON03440,CUS03440,Yes,20000.0,No
LON03441,CUS03441,Yes,20000.0,Yes
LON03442,CUS03442,Yes,20000.0,Yes
LON03443,CUS03443,Yes,10000.0,No
LON03444,CUS03444,No,,
LON03445,CUS03445,No,,
LON03446,CUS03446,Yes,50000.0,No
LON03447,CUS03447,No,,
LON03448,CUS03448,No,,
LON03449,CUS03449,No,,
LON03450,CUS03450,No,,
LON03451,CUS03451,No,,
LON03452,CUS03452,No,,
LON03453,CUS03453,No,,
LON03454,CUS03454,No,,
LON03455,CUS03455,No,,
LON03456,CUS03456,Yes,20000.0,No
LON03457,CUS03457,Yes,10000.0,Yes
LON03458,CUS03458,Yes,20000.0,No
LON03459,CUS03459,No,,
LON03460,CUS03460,No,,
LON03461,CUS03461,No,,
LON03462,CUS03462,No,,
LON03463,CUS03463,No,,
LON03464,CUS03464,Yes,10000.0,No
LON03465,CUS03465,Yes,40000.0,No
LON03466,CUS03466,Yes,20000.0,No
LON03467,CUS03467,Yes,10000.0,No
LON03468,CUS03468,No,,
LON03469,CUS03469,Yes,20000.0,Yes
LON03470,CUS03470,Yes,20000.0,Yes
LON03471,CUS03471,Yes,10000.0,Yes
LON03472,CUS03472,Yes,30000.0,Yes
LON03473,CUS03473,Yes,10000.0,No
LON03474,CUS03474,No,,
LON03475,CUS03475,Yes,20000.0,No
LON03476,CUS03476,No,,
LON03477,CUS03477,Yes,20000.0,Yes
LON03478,CUS03478,Yes,30000.0,No
LON03479,CUS03479,Yes,40000.0,Yes
LON03480,CUS03480,No,,
LON03481,CUS03481,Yes,20000.0,No
LON03482,CUS03482,Yes,40000.0,No
LON03483,CUS03483,No,,
LON03484,CUS03484,Yes,30000.0,No
LON03485,CUS03485,Yes,20000.0,No
LON03486,CUS03486,No,,
LON03487,CUS03487,Yes,10000.0,No
LON03488,CUS03488,No,,
LON03489,CUS03489,Yes,10000.0,No
LON03490,CUS03490,Yes,20000.0,No
LON03491,CUS03491,Yes,20000.0,Yes
LON03492,CUS03492,Yes,20000.0,Yes
LON03493,CUS03493,Yes,20000.0,No
LON03494,CUS03494,Yes,10000.0,Yes
LON03495,CUS03495,Yes,10000.0,No
LON03496,CUS03496,Yes,40000.0,No
LON03497,CUS03497,Yes,10000.0,Yes
LON03498,CUS03498,Yes,10000.0,Yes
LON03499,CUS03499,Yes,20000.0,Yes
LON03500,CUS03500,No,,
LON03501,CUS03501,Yes,20000.0,Yes
LON03502,CUS03502,Yes,30000.0,No
LON03503,CUS03503,Yes,20000.0,Yes
LON03504,CUS03504,Yes,40000.0,Yes
LON03505,CUS03505,Yes,10000.0,No
LON03506,CUS03506,No,,
LON03507,CUS03507,Yes,30000.0,No
LON03508,CUS03508,Yes,20000.0,Yes
LON03509,CUS03509,No,,
LON03510,CUS03510,Yes,10000.0,No
LON03511,CUS03511,Yes,10000.0,Yes
LON03512,CUS03512,Yes,20000.0,Yes
LON03513,CUS03513,No,,
LON03514,CUS03514,Yes,10000.0,No
LON03515,CUS03515,No,,
LON03516,CUS03516,Yes,10000.0,Yes
LON03517,CUS03517,No,,
LON03518,CUS03518,Yes,40000.0,Yes
LON03519,CUS03519,No,,
LON03520,CUS03520,Yes,10000.0,No
LON03521,CUS03521,Yes,20000.0,Yes
LON03522,CUS03522,Yes,10000.0,No
LON03523,CUS03523,Yes,30000.0,No
LON03524,CUS03524,No,,
LON03525,CUS03525,Yes,20000.0,Yes
LON03526,CUS03526,Yes,40000.0,Yes
LON03527,CUS03527,Yes,10000.0,No
LON03528,CUS03528,Yes,10000.0,No
LON03529,CUS03529,Yes,10000.0,No
LON03530,CUS03530,No,,
LON03531,CUS03531,Yes,10000.0,No
LON03532,CUS03532,Yes,40000.0,No
LON03533,CUS03533,Yes,10000.0,Yes
LON03534,CUS03534,Yes,10000.0,No
LON03535,CUS03535,Yes,40000.0,Yes
LON03536,CUS03536,Yes,10000.0,No
LON03537,CUS03537,No,,
LON03538,CUS03538,No,,
LON03539,CUS03539,Yes,20000.0,Yes
LON03540,CUS03540,Yes,20000.0,Yes
LON03541,CUS03541,No,,
LON03542,CUS03542,No,,
LON03543,CUS03543,Yes,40000.0,No
LON03544,CUS03544,No,,
LON03545,CUS03545,No,,
LON03546,CUS03546,Yes,10000.0,Yes
LON03547,CUS03547,Yes,10000.0,No
LON03548,CUS03548,No,,
LON03549,CUS03549,Yes,10000.0,No
LON03550,CUS03550,Yes,20000.0,Yes
LON03551,CUS03551,No,,
LON03552,CUS03552,Yes,20000.0,No
LON03553,CUS03553,Yes,40000.0,No
LON03554,CUS03554,No,,
LON03555,CUS03555,Yes,20000.0,No
LON03556,CUS03556,No,,
LON03557,CUS03557,Yes,30000.0,Yes
LON03558,CUS03558,Yes,40000.0,No
LON03559,CUS03559,Yes,40000.0,No
LON03560,CUS03560,No,,
LON03561,CUS03561,Yes,40000.0,Yes
LON03562,CUS03562,No,,
LON03563,CUS03563,Yes,20000.0,No
LON03564,CUS03564,Yes,10000.0,No
LON03565,CUS03565,Yes,20000.0,No
LON03566,CUS03566,No,,
LON03567,CUS03567,Yes,40000.0,Yes
LON03568,CUS03568,No,,
LON03569,CUS03569,Yes,20000.0,No
LON03570,CUS03570,No,,
LON03571,CUS03571,Yes,20000.0,Yes
LON03572,CUS03572,Yes,10000.0,Yes
LON03573,CUS03573,No,,
LON03574,CUS03574,Yes,20000.0,Yes
LON03575,CUS03575,No,,
LON03576,CUS03576,Yes,10000.0,No
LON03577,CUS03577,Yes,40000.0,Yes
LON03578,CUS03578,No,,
LON03579,CUS03579,No,,
LON03580,CUS03580,Yes,30000.0,No
LON03581,CUS03581,Yes,10000.0,No
